iteration,n_fev,cost,step_norm,optimality,water_z,tilt_rx,tilt_ry
1,2,3680.0788637758997,0.0,7162.305206509458,1.0244012576046768,0.0011182356889144483,-0.00017384121822816697
2,3,3680.0340259995364,1.0490921881427744,6603.093387947026,1.0236085439395184,0.0011123858938169914,-0.00018526512384266507
3,4,3680.034007917284,0.047733601874705885,6605.080427294068,1.0235695053390144,0.0011120060496375695,-0.00018577961233484232
