axis,axis_value,config_key,seed,camera,is_reference_camera,z_position_error_mm_raw,z_position_error_mm_gauge_corrected,water_z_error_mm_signed,h_c_error_mm_signed
layout,line,layout_line,42,cam11,False,12.831352337901297,12.964537155692229,-1.258486023291594,-14.089838361192891
layout,line,layout_line,42,cam2,False,-1.0788122877002675,-0.9456274699093364,-1.258486023291594,-0.1796737355913265
layout,line,layout_line,42,cam3,False,-0.08987418678775907,0.04331063100317195,-1.258486023291594,-1.168611836503835
layout,line,layout_line,42,cam4,False,-9.07289741310151,-8.939712595310578,-1.258486023291594,7.814411389809916
layout,line,layout_line,42,cam5,False,-0.15018283642814245,-0.016998018637211426,-1.258486023291594,-1.1083031868634516
layout,line,layout_line,42,cam6,False,-1.8621462616119533,-1.7289614438210223,-1.258486023291594,0.6036602383203593
layout,line,layout_line,42,cam7,False,-0.29156995866670177,-0.15838514087577074,-1.258486023291594,-0.9669160646248922
layout,line,layout_line,42,cam8,False,-0.7942892648865759,-0.6611044470956449,-1.258486023291594,-0.46419675840501806
layout,line,layout_line,42,cam9,False,0.16896808464621044,0.30215290243714144,-1.258486023291594,-1.4274541079378045
layout,ring,layout_ring,42,cam0,True,0.0,0.11044900436517668,0.42035091847769657,0.42035091847769657
layout,ring,layout_ring,42,cam1,False,-0.14255136539274502,-0.03210236102756833,0.42035091847769657,0.5629022838704416
layout,ring,layout_ring,42,cam10,False,0.49473205303423956,0.6051810573994163,0.42035091847769657,-0.074381134556543
layout,ring,layout_ring,42,cam11,False,0.5288161502066554,0.6392651545718321,0.42035091847769657,-0.10846523172895883
layout,ring,layout_ring,42,cam2,False,0.37882181169608936,0.48927081606126605,0.42035091847769657,0.041529106781607206
layout,ring,layout_ring,42,cam3,False,0.185951571053093,0.2964005754182697,0.42035091847769657,0.23439934742460355
layout,ring,layout_ring,42,cam4,False,-0.82066703520027,-0.7102180308350933,0.42035091847769657,1.2410179536779666
layout,ring,layout_ring,42,cam5,False,-0.4434957056201755,-0.3330467012549988,0.42035091847769657,0.863846624097872
layout,ring,layout_ring,42,cam6,False,-1.6220084072178644,-1.5115594028526878,0.42035091847769657,2.042359325695561
layout,ring,layout_ring,42,cam7,False,-0.08220024960841743,0.028248754756759253,0.42035091847769657,0.502551168086114
layout,ring,layout_ring,42,cam8,False,-0.051773057683089825,0.05867594668208686,0.42035091847769657,0.4721239761607864
layout,ring,layout_ring,42,cam9,False,0.3594351867155414,0.4698841910807181,0.42035091847769657,0.060915731762155145
cameras,16,cameras_16,43,cam0,True,0.0,-0.12257078070865243,-0.39328630321056046,-0.39328630321056046
cameras,16,cameras_16,43,cam1,False,0.20545280065624882,0.08288201994759639,-0.39328630321056046,-0.5987391038668093
cameras,16,cameras_16,43,cam10,False,0.12322836830606639,0.0006575875974139528,-0.39328630321056046,-0.5165146715166269
cameras,16,cameras_16,43,cam11,False,0.29258717262390255,0.17001639191525011,-0.39328630321056046,-0.685873475834463
cameras,16,cameras_16,43,cam12,False,-0.37957234302023773,-0.5021431237288901,-0.39328630321056046,-0.013713960190322727
cameras,16,cameras_16,43,cam13,False,-0.6206921839144136,-0.7432629646230661,-0.39328630321056046,0.22740588070385315
cameras,16,cameras_16,43,cam14,False,0.0736407960261212,-0.048929984682531236,-0.39328630321056046,-0.46692709923668163
cameras,16,cameras_16,43,cam15,False,0.31022779846436205,0.18765701775570962,-0.39328630321056046,-0.7035141016749225
cameras,16,cameras_16,43,cam2,False,0.48752387843571837,0.36495309772706597,-0.39328630321056046,-0.8808101816462788
cameras,16,cameras_16,43,cam3,False,0.40322834878675756,0.28065756807810516,-0.39328630321056046,-0.7965146519973181
cameras,16,cameras_16,43,cam4,False,0.38146100023169305,0.2588902195230406,-0.39328630321056046,-0.7747473034422535
cameras,16,cameras_16,43,cam5,False,0.14815618092979282,0.025585400221140392,-0.39328630321056046,-0.5414424841403533
cameras,16,cameras_16,43,cam6,False,0.47654184193473453,0.35397106122608213,-0.39328630321056046,-0.8698281451452949
cameras,16,cameras_16,43,cam7,False,0.2669213332113969,0.14435055250274445,-0.39328630321056046,-0.6602076364219573
cameras,16,cameras_16,43,cam8,False,-0.0020587405798558897,-0.12462952128850832,-0.39328630321056046,-0.3912275626307046
cameras,16,cameras_16,43,cam9,False,-0.32808454146250043,-0.4506553221711529,-0.39328630321056046,-0.06520176174806003
cameras,8,cameras_8,43,cam0,True,0.0,-0.7373500472592358,-0.8762420819601324,-0.8762420819601324
cameras,8,cameras_8,43,cam1,False,0.865000474382393,0.12765042712315722,-0.8762420819601324,-1.7412425563425256
cameras,8,cameras_8,43,cam2,False,1.1645276982355859,0.4271776509763501,-0.8762420819601324,-2.0407697801957183
cameras,8,cameras_8,43,cam3,False,0.4598258106728731,-0.2775242365863627,-0.8762420819601324,-1.3360678926330056
cameras,8,cameras_8,43,cam4,False,0.8237848034827059,0.08643475622347008,-0.8762420819601324,-1.7000268854428384
cameras,8,cameras_8,43,cam5,False,1.1459220473000888,0.40857200004085303,-0.8762420819601324,-2.0221641292602213
cameras,8,cameras_8,43,cam6,False,-0.13175568440818133,-0.8691057316674171,-0.8762420819601324,-0.7444863975519511
cameras,8,cameras_8,43,cam7,False,0.8341451811491853,0.09679513388994954,-0.8762420819601324,-1.7103872631093178
index,1.333,baseline,43,cam0,True,0.0,0.23825866922452557,-0.8325780522437931,-0.8325780522437931
index,1.333,baseline,43,cam1,False,0.02801827500738263,0.2662769442319082,-0.8325780522437931,-0.8605963272511757
index,1.333,baseline,43,cam10,False,-0.6621305570271465,-0.423871887802621,-0.8325780522437931,-0.1704474952166466
index,1.333,baseline,43,cam11,False,-0.8304728891424606,-0.5922142199179351,-0.8325780522437931,-0.0021051631013324634
index,1.333,baseline,43,cam2,False,-0.017035875045120878,0.22122279417940469,-0.8325780522437931,-0.8155421771986723
index,1.333,baseline,43,cam3,False,0.5048677477052224,0.7431264169297479,-0.8325780522437931,-1.3374457999490155
index,1.333,baseline,43,cam4,False,-0.1692154117072266,0.06904325751729898,-0.8325780522437931,-0.6633626405365665
index,1.333,baseline,43,cam5,False,-0.3975700321971658,-0.15931136297264023,-0.8325780522437931,-0.4350080200466273
index,1.333,baseline,43,cam6,False,-0.23250448853980077,0.005754180684724802,-0.8325780522437931,-0.6000735637039923
index,1.333,baseline,43,cam7,False,-0.15166676688469719,0.08659190233982839,-0.8325780522437931,-0.680911285359096
index,1.333,baseline,43,cam8,False,0.18995636990089634,0.4282150391254219,-0.8325780522437931,-1.0225344221446895
index,1.333,baseline,43,cam9,False,-0.8830917335396639,-0.6448330643151383,-0.8325780522437931,0.05051368129587075
index,1.36,index_1.36,43,cam0,True,0.0,-2.086153915405282,2.317467104063109,2.317467104063109
index,1.36,index_1.36,43,cam1,False,1.2630788251285574,-0.8230750902767248,2.317467104063109,1.0543882789345516
index,1.36,index_1.36,43,cam10,False,2.5085286170689107,0.42237470166362856,2.317467104063109,-0.19106151300580176
index,1.36,index_1.36,43,cam11,False,3.643592478700934,1.5574385632956518,2.317467104063109,-1.326125374637825
index,1.36,index_1.36,43,cam2,False,1.7343535183220702,-0.351800397083212,2.317467104063109,0.5831135857410388
index,1.36,index_1.36,43,cam3,False,2.1164311446558552,0.03027722925057308,2.317467104063109,0.20103595940725372
index,1.36,index_1.36,43,cam4,False,1.3677748693703258,-0.7183790460349564,2.317467104063109,0.9496922346927832
index,1.36,index_1.36,43,cam5,False,1.5947578167980776,-0.49139609860720457,2.317467104063109,0.7227092872650314
index,1.36,index_1.36,43,cam6,False,2.1548577134375493,0.06870379803226712,2.317467104063109,0.16260939062555968
index,1.36,index_1.36,43,cam7,False,3.340147748027768,1.253993832622486,2.317467104063109,-1.0226806439646592
index,1.36,index_1.36,43,cam8,False,0.7562814150415005,-1.3298725003637817,2.317467104063109,1.5611856890216085
index,1.36,index_1.36,43,cam9,False,2.4678889229065533,0.3817350075012711,2.317467104063109,-0.1504218188434443
index,1.39,index_1.39,43,cam0,True,0.0,-1.3028009149544588,1.619106517620983,1.619106517620983
index,1.39,index_1.39,43,cam1,False,1.0119416745415895,-0.29085924041286937,1.619106517620983,0.6071648430793934
index,1.39,index_1.39,43,cam10,False,1.4398269944733635,0.13702607951890466,1.619106517620983,0.1792795231476194
index,1.39,index_1.39,43,cam11,False,2.2366990387954226,0.9338981238409638,1.619106517620983,-0.6175925211744397
index,1.39,index_1.39,43,cam2,False,1.5651783839865425,0.2623774690320837,1.619106517620983,0.05392813363444038
index,1.39,index_1.39,43,cam3,False,2.293842118528775,0.9910412035743161,1.619106517620983,-0.674735600907792
index,1.39,index_1.39,43,cam4,False,0.0770874728284166,-1.2257134421260423,1.619106517620983,1.5420190447925664
index,1.39,index_1.39,43,cam5,False,0.922722995009134,-0.3800779199453248,1.619106517620983,0.6963835226118489
index,1.39,index_1.39,43,cam6,False,1.494460274731111,0.19165935977665227,1.619106517620983,0.1246462428898718
index,1.39,index_1.39,43,cam7,False,1.9623213583869508,0.6595204434324919,1.619106517620983,-0.34321484076596787
index,1.39,index_1.39,43,cam8,False,0.10012797886696374,-1.202672936087495,1.619106517620983,1.5189785387540191
index,1.39,index_1.39,43,cam9,False,1.2266017743507802,-0.0761991406036786,1.619106517620983,0.3925047432702027
index,1.42,index_1.42,43,cam0,True,0.0,-0.27548442878387236,-0.5685332906963936,-0.5685332906963936
index,1.42,index_1.42,43,cam1,False,0.40191926556446295,0.1264348367805906,-0.5685332906963936,-0.9704525562608566
index,1.42,index_1.42,43,cam10,False,0.18571128499538175,-0.0897731437884906,-0.5685332906963936,-0.7542445756917753
index,1.42,index_1.42,43,cam11,False,0.11110839990399962,-0.16437602887987274,-0.5685332906963936,-0.6796416906003933
index,1.42,index_1.42,43,cam2,False,0.3270316630779634,0.05154723429409103,-0.5685332906963936,-0.895564953774357
index,1.42,index_1.42,43,cam3,False,0.8326707560646777,0.5571863272808053,-0.5685332906963936,-1.4012040467610714
index,1.42,index_1.42,43,cam4,False,-0.036016015129489286,-0.3115004439133616,-0.5685332906963936,-0.5325172755669043
index,1.42,index_1.42,43,cam5,False,-0.007919508420731192,-0.28340393720460355,-0.5685332906963936,-0.5606137822756624
index,1.42,index_1.42,43,cam6,False,0.6398556830943977,0.3643712543105253,-0.5685332906963936,-1.2083889737907914
index,1.42,index_1.42,43,cam7,False,0.4570928112397111,0.18160838245583877,-0.5685332906963936,-1.0256261019361048
index,1.42,index_1.42,43,cam8,False,-0.0029483628088361013,-0.27843279159270845,-0.5685332906963936,-0.5655849278875574
index,1.42,index_1.42,43,cam9,False,0.12182273904105811,-0.15366168974281424,-0.5685332906963936,-0.6903560297374517
index,1.45,index_1.45,43,cam0,True,0.0,-0.4627516825648294,-0.04185844119142246,-0.04185844119142246
index,1.45,index_1.45,43,cam1,False,0.09274856782921391,-0.3700031147356155,-0.04185844119142246,-0.13460700902063638
index,1.45,index_1.45,43,cam10,False,0.8562126198234866,0.3934609372586572,-0.04185844119142246,-0.8980710610149091
index,1.45,index_1.45,43,cam11,False,1.3119543419065367,0.8492026593417072,-0.04185844119142246,-1.3538127830979592
index,1.45,index_1.45,43,cam2,False,0.725583888223351,0.26283220565852156,-0.04185844119142246,-0.7674423294147734
index,1.45,index_1.45,43,cam3,False,0.7026528007291243,0.23990111816429488,-0.04185844119142246,-0.7445112419205467
index,1.45,index_1.45,43,cam4,False,-0.08549845665162584,-0.5482501392164553,-0.04185844119142246,0.04364001546020338
index,1.45,index_1.45,43,cam5,False,0.27876118371539854,-0.18399049884943086,-0.04185844119142246,-0.320619624906821
index,1.45,index_1.45,43,cam6,False,0.6838039519652491,0.22105226940041972,-0.04185844119142246,-0.7256623931566716
index,1.45,index_1.45,43,cam7,False,0.776094962369657,0.3133432798048276,-0.04185844119142246,-0.8179534035610795
index,1.45,index_1.45,43,cam8,False,-0.43967638142293153,-0.9024280639877609,-0.04185844119142246,0.39781794023150907
index,1.45,index_1.45,43,cam9,False,0.1876310297256635,-0.27512065283916587,-0.04185844119142246,-0.22948947091708596
index,1.48,index_1.48,43,cam0,True,0.0,0.10685380115253024,0.7457048796930543,0.7457048796930543
index,1.48,index_1.48,43,cam1,False,0.12438543515797895,0.2312392363105092,0.7457048796930543,0.6213194445350754
index,1.48,index_1.48,43,cam10,False,-0.37196060311552187,-0.26510680196299163,0.7457048796930543,1.1176654828085761
index,1.48,index_1.48,43,cam11,False,-0.4681166277115609,-0.36126282655903064,0.7457048796930543,1.2138215074046153
index,1.48,index_1.48,43,cam2,False,-0.029717998411840467,0.07713580274068976,0.7457048796930543,0.7754228781048947
index,1.48,index_1.48,43,cam3,False,-0.7063412506490112,-0.599487449496481,0.7457048796930543,1.4520461303420655
index,1.48,index_1.48,43,cam4,False,-0.07652712842886765,0.030326672723662587,0.7457048796930543,0.822232008121922
index,1.48,index_1.48,43,cam5,False,0.4424977924180002,0.5493515935705304,0.7457048796930543,0.30320708727505413
index,1.48,index_1.48,43,cam6,False,0.019825234254539928,0.12667903540707015,0.7457048796930543,0.7258796454385144
