test_depth_m,model,signed_mean_mm,rmse_mm,scale_factor,calib_depth_min_m,calib_depth_max_m,xy_rmse_mm,z_rmse_mm,anisotropy_ratio,n_points,noise_std,seed
1.5,refractive,0.08082842755678751,0.7109466570921463,1.0013471404592797,1.2169216660941733,1.9727428619424974,1.5964774275246927,3.267741122765919,2.0468445506507966,4288,0.82,43
1.7,non_refractive,0.22327767493977735,0.698623323781229,1.0037212945823297,1.2169216660941733,1.9727428619424974,30.056587094301786,92.08461003282312,3.063708123078311,4312,0.82,43
1.7,refractive,0.08444263550818702,0.6687848041403864,1.0014073772584697,1.2169216660941733,1.9727428619424974,1.7166491554816292,2.9895937817321045,1.7415287056098152,4312,0.82,43
2.0,non_refractive,0.30132569515129753,0.7565256799253572,1.0050220949191884,1.2169216660941733,1.9727428619424974,34.94947286303455,156.29811458119082,4.472116509273724,4312,0.82,43
2.0,refractive,0.08200008215828081,0.6439230492636028,1.0013666680359714,1.2169216660941733,1.9727428619424974,1.9413453825509854,2.677303382842443,1.3790968917258746,4312,0.82,43
2.5,non_refractive,0.45100356094215666,0.9962897101066485,1.0075167260157025,1.2169216660941733,1.9727428619424974,43.06651516627662,259.0307518934131,6.014667100259088,4312,0.82,43
2.5,refractive,0.11129009557734762,0.6901604578498975,1.001854834926289,1.2169216660941733,1.9727428619424974,2.32116688216678,2.4155583521119075,1.0406655250298134,4312,0.82,43
1.1,non_refractive,0.30697462914982837,1.2907903610758908,1.0051162438191639,1.2169216660941733,1.9727428619424974,26.485494994913168,38.217876225836875,1.4429738327781694,4054,1.2,43
1.1,refractive,0.15229344725012495,1.0066307320975885,1.0025382241208354,1.2169216660941733,1.9727428619424974,2.141357313672765,5.778727925905862,2.698628523604234,4054,1.2,43
1.2,non_refractive,0.2697877143083609,1.1705483307523767,1.0044964619051393,1.2169216660941733,1.9727428619424974,28.561999272602826,18.935945290276713,0.6629768844102032,4247,1.2,43
1.2,refractive,0.13495536553521043,0.9601625821844963,1.0022492560922536,1.2169216660941733,1.9727428619424974,2.227807971314865,5.541215355507395,2.4872948776805655,4247,1.2,43
1.3,non_refractive,0.2439864783359575,1.0903316754333388,1.0040664413055993,1.2169216660941733,1.9727428619424974,30.51555547052972,16.334410622152532,0.535281444833191,4282,1.2,43
