seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
43,0.82,cam5,non_refractive,6.439038133321208,-3.0958012170239684,6.427750868611849,-0.3363,1.193,0.0,-0.332020520761378,1.1882039559348205,-0.037403528420659374,1.28746847138388
43,0.82,cam5,refractive,0.11379183096846422,-0.8599101032343397,0.6304127677151214,-0.3363,1.193,0.0,-0.33646237729686246,1.1923908580861886,-0.0026198514915579596,0.8170704994683404
43,0.82,cam6,non_refractive,7.875977499090711,-27.889010384855048,4.671369426312304,-0.6801,1.1523,0.0,-0.6782843574319515,1.1479959165456308,-0.06219673758849046,1.28746847138388
43,0.82,cam6,refractive,0.10869186469000783,-1.0151041609516664,1.088604915505693,-0.6801,1.1523,0.0,-0.6802799114194265,1.1512263647997467,-0.002775045549275286,0.8170704994683404
43,0.82,cam7,non_refractive,7.667501687807188,-21.69691770628861,5.201640095441141,-0.8868,0.8828,0.0,-0.8832502266181705,0.8789978731451784,-0.05600464490992402,1.28746847138388
43,0.82,cam7,refractive,0.03053748885009532,-0.15925476990204657,0.7790152161089904,-0.8868,0.8828,0.0,-0.8864710460501355,0.8820938456218377,-0.0019191961582256663,0.8170704994683404
43,0.82,cam8,non_refractive,8.134695303323085,-26.691954675593387,5.350963294413368,-1.0023,0.5654,0.0,-0.9986830052912109,0.5614566312048261,-0.060999681879228794,1.28746847138388
43,0.82,cam8,refractive,0.1304265967753803,-1.2872184566298428,0.700231564175176,-1.0023,0.5654,0.0,-1.0020926417641391,0.564731175056171,-0.0030471598449534625,0.8170704994683404
43,0.82,cam9,non_refractive,7.825261591387493,-15.847423938008063,4.455170839894349,-0.8949,0.2677,0.0,-0.8915365045802823,0.26477845147666806,-0.05015515114164347,1.28746847138388
43,0.82,cam9,refractive,-0.08112486146787588,1.628358456437009,0.7746206170581127,-0.8949,0.2677,0.0,-0.8941349145957729,0.26757883307130215,-0.0001315829318866105,0.8170704994683404
