axis,axis_value,config_key,seed,camera,is_reference_camera,z_position_error_mm_raw,z_position_error_mm_gauge_corrected,water_z_error_mm_signed,h_c_error_mm_signed
layout,line,layout_line,42,cam11,False,12.831352337901297,12.964537155692229,-1.258486023291594,-14.089838361192891
layout,line,layout_line,42,cam2,False,-1.0788122877002675,-0.9456274699093364,-1.258486023291594,-0.1796737355913265
layout,line,layout_line,42,cam3,False,-0.08987418678775907,0.04331063100317195,-1.258486023291594,-1.168611836503835
layout,line,layout_line,42,cam4,False,-9.07289741310151,-8.939712595310578,-1.258486023291594,7.814411389809916
layout,line,layout_line,42,cam5,False,-0.15018283642814245,-0.016998018637211426,-1.258486023291594,-1.1083031868634516
layout,line,layout_line,42,cam6,False,-1.8621462616119533,-1.7289614438210223,-1.258486023291594,0.6036602383203593
layout,line,layout_line,42,cam7,False,-0.29156995866670177,-0.15838514087577074,-1.258486023291594,-0.9669160646248922
layout,line,layout_line,42,cam8,False,-0.7942892648865759,-0.6611044470956449,-1.258486023291594,-0.46419675840501806
layout,line,layout_line,42,cam9,False,0.16896808464621044,0.30215290243714144,-1.258486023291594,-1.4274541079378045
layout,ring,layout_ring,42,cam0,True,0.0,0.11044900436517668,0.42035091847769657,0.42035091847769657
layout,ring,layout_ring,42,cam1,False,-0.14255136539274502,-0.03210236102756833,0.42035091847769657,0.5629022838704416
layout,ring,layout_ring,42,cam10,False,0.49473205303423956,0.6051810573994163,0.42035091847769657,-0.074381134556543
layout,ring,layout_ring,42,cam11,False,0.5288161502066554,0.6392651545718321,0.42035091847769657,-0.10846523172895883
layout,ring,layout_ring,42,cam2,False,0.37882181169608936,0.48927081606126605,0.42035091847769657,0.041529106781607206
layout,ring,layout_ring,42,cam3,False,0.185951571053093,0.2964005754182697,0.42035091847769657,0.23439934742460355
layout,ring,layout_ring,42,cam4,False,-0.82066703520027,-0.7102180308350933,0.42035091847769657,1.2410179536779666
layout,ring,layout_ring,42,cam5,False,-0.4434957056201755,-0.3330467012549988,0.42035091847769657,0.863846624097872
layout,ring,layout_ring,42,cam6,False,-1.6220084072178644,-1.5115594028526878,0.42035091847769657,2.042359325695561
layout,ring,layout_ring,42,cam7,False,-0.08220024960841743,0.028248754756759253,0.42035091847769657,0.502551168086114
layout,ring,layout_ring,42,cam8,False,-0.051773057683089825,0.05867594668208686,0.42035091847769657,0.4721239761607864
layout,ring,layout_ring,42,cam9,False,0.3594351867155414,0.4698841910807181,0.42035091847769657,0.060915731762155145
scale,double_scale,scale_double_scale,42,cam0,True,0.0,-0.8922833569888116,2.5179852146346438,2.5179852146346438
scale,double_scale,scale_double_scale,42,cam1,False,0.4975027658138042,-0.39478059117500736,2.5179852146346438,2.0204824488208395
scale,double_scale,scale_double_scale,42,cam10,False,1.9047652805009303,1.0124819235121187,2.5179852146346438,0.6132199341337135
scale,double_scale,scale_double_scale,42,cam11,False,2.4582206787050507,1.5659373217162391,2.5179852146346438,0.05976453592959308
scale,double_scale,scale_double_scale,42,cam2,False,1.1515703867414029,0.2592870297525913,2.5179852146346438,1.3664148278932409
scale,double_scale,scale_double_scale,42,cam3,False,0.6140908188651938,-0.27819253812361777,2.5179852146346438,1.9038943957694499
scale,double_scale,scale_double_scale,42,cam4,False,0.7966073949143766,-0.09567596207443496,2.5179852146346438,1.7213778197202672
scale,double_scale,scale_double_scale,42,cam5,False,0.625549807442091,-0.26673354954672057,2.5179852146346438,1.8924354071925529
scale,double_scale,scale_double_scale,42,cam6,False,0.5835868136356147,-0.30869654335319685,2.5179852146346438,1.934398400999029
scale,double_scale,scale_double_scale,42,cam7,False,-0.5258160157844061,-1.4180993727732176,2.5179852146346438,3.04380123041905
scale,double_scale,scale_double_scale,42,cam8,False,0.9863641233412244,0.0940807663524128,2.5179852146346438,1.5316210912934194
scale,double_scale,scale_double_scale,42,cam9,False,0.722674872701644,-0.16960848428716757,2.5179852146346438,1.7953103419329999
scale,half_scale,scale_half_scale,42,cam0,True,0.0,0.22599676652463738,-0.32440309010439705,-0.32440309010439705
scale,half_scale,scale_half_scale,42,cam1,False,0.06869559939768656,0.29469236592232395,-0.32440309010439705,-0.3930986895020836
scale,half_scale,scale_half_scale,42,cam10,False,0.1407307419138762,0.36672750843851354,-0.32440309010439705,-0.46513383201827324
scale,half_scale,scale_half_scale,42,cam11,False,-0.5336572375501362,-0.30766047102549876,-0.32440309010439705,0.2092541474457391
scale,half_scale,scale_half_scale,42,cam2,False,-0.38152517818723813,-0.15552841166260076,-0.32440309010439705,0.05712208808284108
scale,half_scale,scale_half_scale,42,cam3,False,0.08406639880900821,0.3100631653336456,-0.32440309010439705,-0.4084694889134053
scale,half_scale,scale_half_scale,42,cam4,False,-0.003086416696315925,0.22291034982832145,-0.32440309010439705,-0.3213166734080811
scale,half_scale,scale_half_scale,42,cam5,False,-0.3383585086389369,-0.11236174211429953,-0.32440309010439705,0.013955418534539854
scale,half_scale,scale_half_scale,42,cam6,False,-0.5386850261049239,-0.31268825958028645,-0.32440309010439705,0.2142819360005268
scale,half_scale,scale_half_scale,42,cam7,False,-0.22743371967692913,-0.0014369531522917534,-0.32440309010439705,-0.09696937042746792
scale,half_scale,scale_half_scale,42,cam8,False,-0.5800490048143312,-0.3540522382896938,-0.32440309010439705,0.25564591470993414
scale,half_scale,scale_half_scale,42,cam9,False,-0.17666208022277044,0.04933468630186694,-0.32440309010439705,-0.1477410098816266
