seed,n_true,n_assumed,delta_n,delta_n_over_n,reprojection_rms_px,reconstruction_mae_mm,reconstruction_rmse_mm,signed_mean_mm,scale_bias_frac,scale_bias_pct,scale_bias_pct_control,bias_over_control,holdout_floor_pct,scale_bias_over_floor,num_comparisons,num_frames
42,1.333,1.323,-0.010000000000000009,-0.0075018754688672236,0.7087483930313517,0.34049499885639056,0.4817034763458154,0.023618787237118914,1.000393646453952,0.039364645395201237,0.04990802814441864,0.0105433827492174,1.0468976347516399,0.037601236346798975,4707,30
42,1.333,1.325,-0.008000000000000007,-0.006001500375093779,0.7078929264664471,0.3407722235417636,0.48221359105740275,0.024865815973934526,1.0004144302662323,0.041443026623233514,0.04990802814441864,0.008465001521185123,1.0468976347516399,0.039586512804630825,4707,30
42,1.333,1.327,-0.006000000000000005,-0.004501125281320334,0.7072099118797099,0.34107750162188116,0.4827557395328218,0.02612123400351211,1.0004353539000586,0.04353539000585549,0.04990802814441864,0.006372638138563147,1.0468976347516399,0.041585145061659806,4707,30
42,1.333,1.329,-0.0040000000000000036,-0.0030007501875468894,0.706699759660395,0.3414061968242245,0.48332910639273857,0.027386023681057074,1.0004564337280175,0.04564337280175135,0.04990802814441864,0.0042646553426672895,1.0468976347516399,0.04359869703266597,4707,30
42,1.333,1.331,-0.0020000000000000018,-0.0015003750937734447,0.7063619016449874,0.3417471721126049,0.48393359731719665,0.028660713247743705,1.0004776785541292,0.04776785541291684,0.04990802814441864,0.0021401727315017993,1.0468976347516399,0.04562800968047751,4707,30
42,1.333,1.333,0.0,0.0,0.7061955537462492,0.3421122057836434,0.48456961443313684,0.029944816886649527,1.0004990802814442,0.04990802814441864,0.04990802814441864,0.0,1.0468976347516399,0.047672309581880505,4707,30
42,1.333,1.335,0.0020000000000000018,0.0015003750937734447,0.7061997966686421,0.3424995360149115,0.4852366463969581,0.03123763186221496,1.0005206271977036,0.0520627197703627,0.04990802814441864,0.0021546916259440607,1.0468976347516399,0.04973047797812034,4707,30
42,1.333,1.337,0.0040000000000000036,0.0030007501875468894,0.7063738673624549,0.3429230005508859,0.48593528659530927,0.03253904685755976,1.000542317447626,0.05423174476260062,0.04990802814441864,0.004323716618181983,1.0468976347516399,0.05180233765211081,4707,30
42,1.333,1.339,0.006000000000000005,0.004501125281320334,0.7067161033494345,0.3433871268243451,0.48666535781017484,0.03384939703386869,1.0005641566172312,0.05641566172311929,0.04990802814441864,0.006507633578700656,1.0468976347516399,0.05388842218227289,4707,30
42,1.333,1.341,0.008000000000000007,0.006001500375093779,0.7072254840955399,0.3438847735443932,0.48742654703030097,0.035167978068623366,1.0005861329678103,0.058613296781029334,0.04990802814441864,0.008705268636610697,1.0468976347516399,0.05598761028334391,4707,30
42,1.333,1.343,0.010000000000000009,0.0075018754688672236,0.7079009737780411,0.3443989479833844,0.4882193090397181,0.036495465243745445,1.0006082577540625,0.060825775406248006,0.04990802814441864,0.01091774726182937,1.0468976347516399,0.058100977007821755,4707,30
