camera,frame_idx,corner_id,stage,h_q_m,h_c_m,r_q_m,chord_incidence_deg,extended,nan_reason,n_flagged_at_stage,truncated
e3v83f1,22,11,stage3_intrinsic_pass,-0.02024181214492904,1.1044982154921341,0.08033601182889431,4.237483878982874,True,2,198,False
e3v83f1,22,12,stage3_intrinsic_pass,-0.011364412150850267,1.1044982154921341,0.11732334120096813,6.125963738615831,True,2,198,False
e3v83f1,22,13,stage3_intrinsic_pass,-0.0024870121567712733,1.1044982154921341,0.16768435085968997,8.651880877709427,True,2,198,False
e3v83e9,23,0,stage3_intrinsic_pass,-0.05674694235281108,1.0572725729943628,0.3316744870591213,18.34037125696894,True,2,198,False
e3v83e9,23,1,stage3_intrinsic_pass,-0.04755962283638837,1.0572725729943628,0.37880782247645695,20.564276504346797,True,2,198,False
e3v83e9,23,11,stage3_intrinsic_pass,-0.013144730514563552,1.0572725729943628,0.3013742731680819,16.100114334017583,True,2,198,False
e3v83e9,23,12,stage3_intrinsic_pass,-0.00395741099814062,1.0572725729943628,0.3514437061998009,18.451526314256746,True,2,198,False
e3v83eb,23,0,stage3_intrinsic_pass,-0.05674694235281108,1.0763196752721218,0.3184284650104037,17.344398519759732,True,2,198,False
e3v83eb,23,1,stage3_intrinsic_pass,-0.04755962283638837,1.0763196752721218,0.26212064103242577,14.294403739588551,True,2,198,False
e3v83eb,23,2,stage3_intrinsic_pass,-0.03837230331996566,1.0763196752721218,0.2074824327547369,11.304250813145453,True,2,198,False
e3v83eb,23,3,stage3_intrinsic_pass,-0.029184983803542952,1.0763196752721218,0.15627500013951182,8.48820739535802,True,2,198,False
e3v83eb,23,4,stage3_intrinsic_pass,-0.01999766428712002,1.0763196752721218,0.11325183334317916,6.119497276805565,True,2,198,False
e3v83eb,23,5,stage3_intrinsic_pass,-0.010810344770697311,1.0763196752721218,0.09089150764941871,4.875718065900564,True,2,198,False
e3v83eb,23,6,stage3_intrinsic_pass,-0.0016230252542746015,1.0763196752721218,0.10357480818318598,5.504927915165565,True,2,198,False
