test_depth_m,model,signed_mean_mm,rmse_mm,scale_factor,calib_depth_min_m,calib_depth_max_m,xy_rmse_mm,z_rmse_mm,anisotropy_ratio,n_points,noise_std,seed
1.5,refractive,0.027867683345751834,0.4189853145410935,1.0004644613890958,1.2232582894305215,2.0370421038025053,1.1994713148604177,2.2377071093882277,1.8655778438925235,4288,0.5,44
1.7,non_refractive,0.2937646346114934,0.5172244608039652,1.004896077243525,1.2232582894305215,2.0370421038025053,35.64467928441067,61.491585901401905,1.725126642626168,4312,0.5,44
1.7,refractive,0.03224132523896144,0.3946433441298665,1.0005373554206494,1.2232582894305215,2.0370421038025053,1.2933573121893112,2.224090068581439,1.7196253870607834,4312,0.5,44
2.0,non_refractive,0.4300790598704136,0.6421689884730981,1.0071679843311736,1.2232582894305215,2.0370421038025053,41.92911355845028,122.09167436067393,2.911859183249246,4312,0.5,44
2.0,refractive,0.031564199409003915,0.3838778377742647,1.0005260699901501,1.2232582894305215,2.0370421038025053,1.4366150338291124,2.2439573878262866,1.561975431821361,4312,0.5,44
2.5,non_refractive,0.6545170887692326,0.918911288544142,1.010908618146154,1.2232582894305215,2.0370421038025053,51.90607778272559,218.10467399032814,4.201910128969784,4312,0.5,44
2.5,refractive,0.04604142346913703,0.4136299494257431,1.000767357057819,1.2232582894305215,2.0370421038025053,1.7411593615554628,2.382504407040048,1.368343679300923,4312,0.5,44
1.1,non_refractive,0.26337184377994316,1.1290569153672225,1.0043895307296657,1.2232582894305215,2.0370421038025053,27.442962798843205,64.79889606936372,2.3612208544805946,4054,0.82,44
1.1,refractive,0.0678860076480778,0.6680430719625009,1.0011314334608012,1.2232582894305215,2.0370421038025053,1.673042993239835,3.959955791918735,2.3669181293723422,4054,0.82,44
1.2,non_refractive,0.24886201225423774,1.0065947196531466,1.0041477002042374,1.2232582894305215,2.0370421038025053,29.84797908784643,43.596799423037,1.4606281817179658,4247,0.82,44
1.2,refractive,0.06340518080078511,0.6334340184174251,1.0010567530133465,1.2232582894305215,2.0370421038025053,1.7125422832932469,3.9898320349084107,2.3297714011685007,4247,0.82,44
1.3,non_refractive,0.23042157246237982,0.8673607193568474,1.0038403595410397,1.2232582894305215,2.0370421038025053,31.90349739822789,23.80795423524186,0.7462490377799236,4282,0.82,44
1.3,refractive,0.0659506164365312,0.67279456564434,1.0010991769406088,1.2232582894305215,2.0370421038025053,1.8383869097688408,3.9349411179251117,2.1404314276910794,4282,0.82,44
1.4,non_refractive,0.25246909210451773,0.7642484620087542,1.004207818201742,1.2232582894305215,2.0370421038025053,34.099412074732314,10.6981618410936,0.31373449541146037,4294,0.82,44
1.4,refractive,0.06551620512502751,0.6586597092809041,1.0010919367520839,1.2232582894305215,2.0370421038025053,1.9363837175160437,3.904400617170149,2.0163362157262097,4294,0.82,44
1.5,non_refractive,0.249451747192982,0.7650415160502116,1.004157529119883,1.2232582894305215,2.0370421038025053,36.00592890357575,22.11169947836731,0.6141127350882315,4288,0.82,44
1.5,refractive,0.07822946933124036,0.7082392261259073,1.001303824488854,1.2232582894305215,2.0370421038025053,2.051435173147596,3.9458049653251677,1.923436342017558,4288,0.82,44
1.7,non_refractive,0.3324427315528671,0.7377183561118502,1.0055407121925477,1.2232582894305215,2.0370421038025053,40.42018284481468,61.92820757906521,1.5321110202995951,4312,0.82,44
1.7,refractive,0.08311882677356446,0.6651323699428257,1.0013853137795594,1.2232582894305215,2.0370421038025053,2.2314271932289222,3.9293630748535286,1.7609192389412702,4312,0.82,44
2.0,non_refractive,0.46797740457523057,0.8350090522297408,1.0077996234095872,1.2232582894305215,2.0370421038025053,47.342229016934354,122.5163793262066,2.5878878512961943,4312,0.82,44
2.0,refractive,0.07964951280133895,0.6423985096138034,1.0013274918800223,1.2232582894305215,2.0370421038025053,2.5008859958329794,3.9583035391476127,1.582760487980263,4312,0.82,44
2.5,non_refractive,0.7051548928767698,1.0930672363285232,1.0117525815479462,1.2232582894305215,2.0370421038025053,58.37491015463521,218.37164600359762,3.740847659124971,4312,0.82,44
2.5,refractive,0.10765780181262452,0.6909601888269747,1.0017942966968771,1.2232582894305215,2.0370421038025053,3.0559215377233033,4.170225614791493,1.3646376594794245,4312,0.82,44
1.1,non_refractive,0.3218618936388843,1.3746951918827264,1.0053643648939814,1.2232582894305215,2.0370421038025053,37.87406271048331,60.67060833030828,1.6019038885288381,4054,1.2,44
1.1,refractive,0.15179004621719278,1.0082456402807953,1.00252983410362,1.2232582894305215,2.0370421038025053,2.8696025056035404,6.355587995757933,2.214797339822232,4054,1.2,44
1.2,non_refractive,0.3034643739685725,1.2488885688838671,1.0050577395661429,1.2232582894305215,2.0370421038025053,40.976278317876044,40.50513934752726,0.9885021532044982,4247,1.2,44
1.2,refractive,0.13738857638825186,0.9607081368228308,1.002289809606471,1.2232582894305215,2.0370421038025053,2.9766286186016564,6.479274370639556,2.1767157414764604,4247,1.2,44
1.3,non_refractive,0.29060308054417994,1.1585726699692604,1.0048433846757363,1.2232582894305215,2.0370421038025053,43.799222004732904,22.225217955258262,0.5074340807436403,4282,1.2,44
1.3,refractive,0.1447327735142812,1.020468397159092,1.0024122128919046,1.2232582894305215,2.0370421038025053,3.196516826932618,6.413681493485138,2.006459480971891,4282,1.2,44
1.4,non_refractive,0.310114756997407,1.060883467010547,1.00516857928329,1.2232582894305215,2.0370421038025053,46.65210991507421,15.714605850554758,0.33684662664050397,4294,1.2,44
1.4,refractive,0.14221540925012613,1.0050594068195373,1.0023702568208355,1.2232582894305215,2.0370421038025053,3.383310141849198,6.387561562684301,1.8879621716243506,4294,1.2,44
1.5,non_refractive,0.3159272395410801,1.0874238908613771,1.0052654539923513,1.2232582894305215,2.0370421038025053,49.17650354321019,28.10688589549632,0.5715511244267191,4288,1.2,44
1.5,refractive,0.16958307453037166,1.0880497931801412,1.002826384575506,1.2232582894305215,2.0370421038025053,3.581773926453873,6.447741204722489,1.8001530350928825,4288,1.2,44
1.7,non_refractive,0.3981690551441074,1.035369330539526,1.0066361509190684,1.2232582894305215,2.0370421038025053,54.965460971567246,67.55167448658243,1.2289840436619979,4312,1.2,44
1.7,refractive,0.1731902397739314,1.0166366247945944,1.0028865039962322,1.2232582894305215,2.0370421038025053,3.930945603090881,6.499427147462383,1.6534004292381759,4312,1.2,44
2.0,non_refractive,0.5309556535414031,1.1090904713595937,1.0088492608923567,1.2232582894305215,2.0370421038025053,63.878745997240195,127.65999791153182,1.998473763355455,4312,1.2,44
2.0,refractive,0.16520624086055588,0.9716096873370317,1.0027534373476759,1.2232582894305215,2.0370421038025053,4.445828411907336,6.658518992946482,1.4977004004726904,4312,1.2,44
2.5,non_refractive,0.7854847650063094,1.3578322235068323,1.0130914127501052,1.2232582894305215,2.0370421038025053,78.41289534272366,223.3082148072483,2.8478506479224173,4312,1.2,44
2.5,refractive,0.2150197675079364,1.0442461957588816,1.003583662791799,1.2232582894305215,2.0370421038025053,5.451160713890189,7.125970083606454,1.3072390372657068,4312,1.2,44
