seed,noise_std,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
43,0.5,cam10,non_refractive,7.3917072907948524,-0.583676710286646,0.7187482115103485,-0.6639,0.0038,0.0,-0.6633445378566304,0.003343863179700967,-0.037575880004843853,1.1133839509910965
43,0.5,cam10,refractive,0.041911922261582586,0.19729677346802577,0.09016784777914441,-0.6639,0.0038,0.0,-0.6638112774980266,0.00378392024823903,-0.0008857412070851496,0.4980757191939857
43,0.5,cam11,non_refractive,6.099391825728047,22.877762895702496,1.7553962893413764,-0.3364,-0.0573,0.0,-0.3346818881884896,-0.05765987211031419,-0.014114440398854712,1.1133839509910965
43,0.5,cam11,refractive,0.04590060108669735,0.22757771085819778,0.3360531651605304,-0.3364,-0.0573,0.0,-0.33670434898937157,-0.05744249007854198,-0.0008554602696949776,0.4980757191939857
43,0.5,cam2,non_refractive,6.2063785433199525,19.279102668328186,2.5422197912770996,0.3353,0.573,0.0,0.33405620274350617,0.5707828284117147,-0.017713100626229022,1.1133839509910965
43,0.5,cam2,refractive,0.004196029247865674,0.8270751442633021,0.5104855194589146,0.3353,0.573,0.0,0.3349115691602136,0.5726687645123479,-0.0002559628362898733,0.4980757191939857
43,0.5,cam3,non_refractive,5.773912911811786,18.308622479251174,4.718248027481707,0.2227,0.8684,0.0,0.2211676865717657,0.8639375029404505,-0.018683580815306033,1.1133839509910965
43,0.5,cam3,refractive,0.09351213212477189,-0.43441685969618526,0.46045911110921156,0.2227,0.8684,0.0,0.22258386032266597,0.8679544282680058,-0.0015174548402493607,0.4980757191939857
43,0.5,cam4,non_refractive,5.527720766374102,14.17618686369644,5.818363587488541,0.0039,1.149,0.0,0.00554749400461946,1.1434197564263775,-0.02281601643086077,1.1133839509910965
43,0.5,cam4,refractive,0.06495707136769135,-0.4501574441680356,0.5127527916956062,0.0039,1.149,0.0,0.0037695596499100386,1.1485041162026643,-0.001533195424721211,0.4980757191939857
43,0.5,cam5,non_refractive,6.444347625900349,-5.763737401896705,6.597731405816661,-0.3363,1.193,0.0,-0.3319679631006409,1.1880237045901705,-0.042755940696453915,1.1133839509910965
43,0.5,cam5,refractive,0.06983085307312113,-0.5262441426607503,0.3560015571982198,-0.3363,1.193,0.0,-0.33640824923230433,1.1926608551748397,-0.0016092821232139257,0.4980757191939857
43,0.5,cam6,non_refractive,7.852296565458236,-30.30809416325561,4.837375138444079,-0.6801,1.1523,0.0,-0.6780800353953087,1.1479045544906312,-0.06730029745781282,1.1133839509910965
43,0.5,cam6,refractive,0.07711311344331481,-0.7153479889558008,0.5763796599858201,-0.6801,1.1523,0.0,-0.6802192989836354,1.1517361017246446,-0.0017983859695089761,0.4980757191939857
43,0.5,cam7,non_refractive,7.723508180682528,-24.23545678960142,5.217558103541022,-0.8868,0.8828,0.0,-0.8833759123425197,0.8788631819602988,-0.06122766008415863,1.1133839509910965
43,0.5,cam7,refractive,0.02252942064141312,-0.023100591151258065,0.3881522088618379,-0.8868,0.8828,0.0,-0.8865905334214553,0.882473218896328,-0.0011061385717044334,0.4980757191939857
43,0.5,cam8,non_refractive,8.109395237248378,-26.95173001305632,5.53889070446626,-1.0023,0.5654,0.0,-0.9986089458068309,0.5612701780693217,-0.06394393330761353,1.1133839509910965
43,0.5,cam8,refractive,0.07448398403077434,-0.5962029975171506,0.4665251513035225,-1.0023,0.5654,0.0,-1.002126988162772,0.5649667418541127,-0.001679240978070326,0.4980757191939857
43,0.5,cam9,non_refractive,7.8075571787094775,-14.599319382756043,4.500187909348142,-0.8949,0.2677,0.0,-0.891544590106211,0.2647011809550915,-0.05159152267731325,1.1133839509910965
43,0.5,cam9,refractive,-0.046547887240188525,1.1327744635590917,0.4627908844987598,-0.8949,0.2677,0.0,-0.894437243400534,0.26770563315415824,4.973648300591628e-05,0.4980757191939857
43,0.82,cam0,non_refractive,5.4493817650583125,34.65260874356946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2874684573796114
43,0.82,cam0,refractive,-0.014390785750579721,1.759942195517096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170704994995084
43,0.82,cam1,non_refractive,5.978212975463271,26.424173877527352,1.0516916240219847,0.208,0.2419,0.0,0.20710175846263373,0.24135299231030277,-0.008228434866042108,1.2874684573796114
43,0.82,cam1,refractive,0.04746397290464136,0.7964305393578149,0.634908424695761,0.208,0.2419,0.0,0.20762050339501695,0.24139099014296775,-0.000963511656159281,0.8170704994995084
43,0.82,cam10,non_refractive,7.408169102362675,-3.593498286652782,0.658732292340407,-0.6639,0.0038,0.0,-0.6633025756937656,0.003522488862759806,-0.03824610703022224,1.2874684573796114
43,0.82,cam10,refractive,0.053474473769115204,0.2591303208513174,0.17156462748355353,-0.6639,0.0038,0.0,-0.6637311128043352,0.0037698083365144755,-0.0015008118746657785,0.8170704994995084
43,0.82,cam11,non_refractive,6.031264149601464,20.693217136755393,1.8021213534371445,-0.3364,-0.0573,0.0,-0.33460294077335584,-0.05743497965938355,-0.013959391606814066,1.2874684573796114
43,0.82,cam11,refractive,0.0727521290873587,0.2375230264498558,0.5491293663072001,-0.3364,-0.0573,0.0,-0.3368828626241588,-0.057561508598580266,-0.0015224191690672401,0.8170704994995084
43,0.82,cam2,non_refractive,6.175963267938449,19.437169900020702,2.7074843075196333,0.3353,0.573,0.0,0.33396897522767194,0.5706422798446562,-0.015215438843548756,1.2874684573796114
43,0.82,cam2,refractive,0.00029170632375456117,1.511207973491108,0.8380102400995019,0.3353,0.573,0.0,0.33473240311903407,0.5723834815953847,-0.00024873422202598816,0.8170704994995084
43,0.82,cam3,non_refractive,5.852954740814903,18.297975902665154,4.68917510612033,0.2227,0.8684,0.0,0.2213400879933409,0.8639123500013923,-0.016354632840904305,1.2874684573796114
