seed,camera,model,focal_length_error_pct,z_position_error_mm,xy_position_error_mm,gt_x_m,gt_y_m,gt_z_m,est_x_m,est_y_m,est_z_m,reprojection_rms_px
45,cam3,non_refractive,6.346622087145476,24.22761623312859,1.2549139225408275,0.2227,0.8684,0.0,0.22184638523710798,0.8674801354504278,0.007983058795286553,1.2703481624047386
45,cam3,refractive,0.018273056361208625,-0.16555881028630304,0.47316817996287663,0.2227,0.8684,0.0,0.22308031246168075,0.868118485243691,-0.000746418866262742,0.49718531907820396
45,cam4,non_refractive,7.375696424088235,4.447843037642066,1.9643485114148096,0.0039,1.149,0.0,0.005059543882649409,1.1474144013564247,-0.01179671440019997,1.2703481624047386
45,cam4,refractive,0.04258974230306795,-0.8736368177555114,0.5171800432555808,0.0039,1.149,0.0,0.004261203871472261,1.148629855487174,-0.0014544968737319503,0.49718531907820396
45,cam5,non_refractive,7.428103004686708,-0.39475911392335306,4.327760953883229,-0.3363,1.193,0.0,-0.3327769869615692,1.1904864578768195,-0.016639316551765388,1.2703481624047386
45,cam5,refractive,0.06809161987452972,-1.2561630152995344,0.5313907391870807,-0.3363,1.193,0.0,-0.33610454531521944,1.1925058607646715,-0.0018370230712759733,0.49718531907820396
45,cam6,non_refractive,7.479072607001249,-4.790386761636132,7.4240169452009255,-0.6801,1.1523,0.0,-0.6737924237363075,1.1483845805741488,-0.02103494419947817,1.2703481624047386
45,cam6,refractive,-0.002017322900015595,0.02042692820033487,0.7559940563336132,-0.6801,1.1523,0.0,-0.6796626027030921,1.1516833877897177,-0.0005604331277761041,0.49718531907820396
45,cam7,non_refractive,7.786334961738163,-8.890769569615408,6.964195923656544,-0.8868,0.8828,0.0,-0.8815492582834927,0.8782250971278502,-0.025135327007457443,1.2703481624047386
45,cam7,refractive,-0.02919211475434323,0.70831298468232,0.5813373655495335,-0.8868,0.8828,0.0,-0.8864435562055685,0.8823407604612021,0.00012745292870588104,0.49718531907820396
45,cam8,non_refractive,8.883336467908837,-28.179190452160324,4.445851507669444,-1.0023,0.5654,0.0,-1.0012533417925356,0.5610791086307344,-0.04442374789000236,1.2703481624047386
45,cam8,refractive,0.019137120172395154,-0.27703980212309376,0.3276693106339194,-1.0023,0.5654,0.0,-1.0021707322161562,0.5650989069625657,-0.0008578998580995327,0.49718531907820396
45,cam9,non_refractive,7.490098053675312,-7.8878068081826065,4.407584919178235,-0.8949,0.2677,0.0,-0.8910485175550308,0.2655568976235697,-0.024132364246024645,1.2703481624047386
45,cam9,refractive,-0.05599872014404331,0.8056271872685821,0.8507820185819487,-0.8949,0.2677,0.0,-0.8940495684602001,0.2677244180108921,0.00022476713129214308,0.49718531907820396
46,cam0,non_refractive,6.537741558804881,22.324095456836517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2197584540662985
46,cam0,refractive,-0.011481278495537326,-0.025951180122485127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954782974405605
46,cam1,non_refractive,6.664931152891421,17.502528524820534,3.2263672273680064,0.208,0.2419,0.0,0.20628897807450464,0.23916470304056242,-0.004821566932015981,1.2197584540662985
46,cam1,refractive,-0.038812505564966786,0.25657481455133085,0.06986759438374458,0.208,0.2419,0.0,0.20806943346948642,0.24190777650693104,0.000282525994673816,0.4954782974405605
46,cam10,non_refractive,6.626389168933732,12.920659358100991,8.100701627297001,-0.6639,0.0038,0.0,-0.6559390610890571,0.0023017281586018602,-0.009403436098735526,1.2197584540662985
46,cam10,refractive,0.005407473607962182,-0.40517698794394724,0.14713877128646616,-0.6639,0.0038,0.0,-0.6640464318492649,0.003814405954899192,-0.0003792258078214621,0.4954782974405605
46,cam11,non_refractive,6.250065393438168,20.922291367481545,3.5328223228094577,-0.3364,-0.0573,0.0,-0.3328950126843394,-0.05774260307454799,-0.0014018040893549726,1.2197584540662985
46,cam11,refractive,0.04111083641641901,-1.0066804505081661,0.14796093017258355,-0.3364,-0.0573,0.0,-0.33653540746099697,-0.05724035726059373,-0.000980729270385681,0.4954782974405605
46,cam2,non_refractive,7.507101389351608,-0.37493210929334353,7.554017149391616,0.3353,0.573,0.0,0.33607407815248747,0.5654857483335235,-0.022699027566129862,1.2197584540662985
46,cam2,refractive,-0.07037526404311586,0.8326963164042948,0.2602794444583902,0.3353,0.573,0.0,0.3350426683597356,0.5730390616964098,0.0008586474965267799,0.4954782974405605
46,cam3,non_refractive,6.909926849848282,5.1279309154909924,6.340904599139444,0.2227,0.8684,0.0,0.22261737807533147,0.8620596337051435,-0.017196164541345524,1.2197584540662985
46,cam3,refractive,-0.06530976035172946,0.7769811571099524,0.26430097534539015,0.2227,0.8684,0.0,0.22255007443337735,0.8686176633410599,0.0008029323372324375,0.4954782974405605
46,cam4,non_refractive,6.955963218537542,-0.8193833686805618,7.1732839108716675,0.0039,1.149,0.0,0.0038299229486083016,1.1418270583947143,-0.02314347882551708,1.2197584540662985
46,cam4,refractive,-0.07612274854186249,1.0604030033693288,0.6155924212030609,0.0039,1.149,0.0,0.003289290353678536,1.1489226194020923,0.001086354183491814,0.4954782974405605
46,cam5,non_refractive,7.149094162374651,-7.510473478874047,9.401674404225151,-0.3363,1.193,0.0,-0.33301817698181907,1.1841897151419265,-0.029834568935710563,1.2197584540662985
46,cam5,refractive,-0.012466847393810323,0.024245855809841194,0.3974057767196931,-0.3363,1.193,0.0,-0.33664084095782115,1.1927956503172459,5.019703593232632e-05,0.4954782974405605
46,cam6,non_refractive,7.763866541153678,-19.867807868058144,10.039846578673565,-0.6801,1.1523,0.0,-0.672422837497992,1.1458300931041425,-0.04219190332489466,1.2197584540662985
46,cam6,refractive,-0.018582278119960677,-0.04589241641706347,0.1009231005436296,-0.6801,1.1523,0.0,-0.6800135142410401,1.1523520162063252,-1.994123629457835e-05,0.4954782974405605
46,cam7,non_refractive,7.744122477906385,-13.216729785056323,7.444864356232917,-0.8868,0.8828,0.0,-0.8802242819788092,0.8793091637408075,-0.03554082524189284,1.2197584540662985
46,cam7,refractive,-0.0037961319003298145,-0.24668745910662426,0.15073417569810213,-0.8868,0.8828,0.0,-0.8868672074122103,0.8829349220347734,-0.00022073627898413914,0.4954782974405605
46,cam8,non_refractive,8.069001496544322,-17.4156727725684,8.938858410644619,-1.0023,0.5654,0.0,-0.9948592377849048,0.560446390473204,-0.03973976822940491,1.2197584540662985
46,cam8,refractive,0.0183418520813116,-0.5854835358118998,0.0688308336560511,-1.0023,0.5654,0.0,-1.0022312126912307,0.5654024474096656,-0.0005595323556894147,0.4954782974405605
46,cam9,non_refractive,7.092574584034959,2.7315892166367775,10.50149270257834,-0.8949,0.2677,0.0,-0.8853932709010846,0.26323867163031683,-0.01959250624019974,1.2197584540662985
46,cam9,refractive,0.017488002552877226,-0.6609802974570476,0.10295731787172491,-0.8949,0.2677,0.0,-0.8949725269045775,0.267626924303522,-0.0006350291173345625,0.4954782974405605
47,cam0,non_refractive,7.736691453032163,11.409089360257665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2932112034474177
47,cam0,refractive,-0.023711494059775427,0.2501555680626883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971347539025142
47,cam1,non_refractive,8.033902225990758,4.332986393599752,1.446495694950339,0.208,0.2419,0.0,0.2088929717735042,0.24076204077083815,-0.007076102966657913,1.2932112034474177
47,cam1,refractive,-0.005387428876026445,0.16404677454533773,0.2334206119519858,0.208,0.2419,0.0,0.20777133497008038,0.24194687735248394,-8.610879351735057e-05,0.4971347539025142
47,cam10,non_refractive,8.480402352565376,6.721800981424483,4.425024787935281,-0.6639,0.0038,0.0,-0.6682392887209824,0.004666843567085348,-0.004687288378833182,1.2932112034474177
47,cam10,refractive,-0.0407182330946559,0.5818184759770959,0.6925771730212327,-0.6639,0.0038,0.0,-0.6633695367317148,0.004245277286182731,0.0003316629079144076,0.4971347539025142
47,cam11,non_refractive,8.048068746967285,8.09178691728542,1.708245658033846,-0.3364,-0.0573,0.0,-0.33796310634576665,-0.057989058618707755,-0.0033173024429722447,1.2932112034474177
47,cam11,refractive,-0.02303292972257308,0.19862726882405496,0.2667415902453515,-0.3364,-0.0573,0.0,-0.3361352893042939,-0.05726714694009018,-5.152829923863334e-05,0.4971347539025142
