x_m,y_m,z_m,signed_error_m,frame_idx
-0.1576718571215558,1.210501838641719,1.4683504277531587,-0.0001931035597297,90
-0.1544732177735725,0.952906450542347,1.501584908151712,0.0005916250924031,90
-0.1515796052749529,0.6965879771754527,1.5172549146977476,0.0001234103662427,90
-0.1501181051789387,1.1690674698270227,1.4723358197622454,-0.0001957822761234,90
-0.146962199719867,0.9113101558481392,1.5050876801304376,-0.0004462180992664,90
-0.1425404868137748,1.1276197946242084,1.4763710895617723,-0.0001925552426753,90
-0.1394023907715423,0.8702431078720652,1.503729087619336,-0.0005582972379883,90
-0.1349907905128296,1.0860785529914108,1.480367626151163,-0.0001413960579377,90
-0.1319450728331199,0.8290019338246953,1.5049531469749595,2.7240252919759345e-05,90
-0.1311861317513997,1.3010884953882271,1.4617441724357063,-7.097725225520962e-05,90
-0.1274871458112897,1.044567868896659,1.4841561899805065,-0.0002135649567651,90
-0.1245654023701103,0.78734886547037,1.509552124678461,5.25232301710199e-05,90
-0.1236219754625595,1.2595766779065736,1.4652485162500335,-0.0001828182112146,90
-0.1199923109257051,1.0030230026493294,1.4882688725291644,-6.5427636126901e-05,90
-0.1172097199599168,0.7457257912406774,1.5139762052827923,-1.3252825372803144e-05,90
-0.1159837516250991,1.2180856614276283,1.469051739550036,7.256742666501143e-05,90
-0.112691740608218,0.960852610103347,1.4983907669615866,0.0028101898603248,90
-0.1084299996824821,1.176651292612932,1.4730371315591229,-0.0001613222639413,90
-0.1052214612228013,0.9192559708878776,1.5029923227187858,-0.0003489480339383,90
-0.1009161759634207,1.1351640835177037,1.4769667987095012,5.783310378305179e-05,90
-0.0976616522744766,0.8781889229118036,1.501633730207684,6.838158710294195e-05,90
-0.0933664796624755,1.093622841884906,1.4809633352988918,-0.0001067205347886,90
-0.0902518953954995,0.8364940134815188,1.506400602824279,0.0001429712833554,90
-0.0858764953573541,1.0521173678256623,1.48501505359057,-7.181440187346844e-05,90
-0.0828722249324899,0.7948409451271934,1.5109995805277796,1.706423532200213e-05,90
-0.0819721126451676,1.267166158186389,1.4658626397768717,-0.0001003802073477,90
-0.0783816604717695,1.0105725015783324,1.489127736139228,-4.09434685234647e-05,90
-0.0743338888077073,1.2256751417074438,1.469665863076874,-0.0002169623472202,90
-0.0709044622766737,0.9690682137084988,1.493352981485624,-0.0001280044002065,90
-0.0667450023941496,1.1841294634744717,1.473845673445082,-6.464113501462171e-05,90
-0.063434182891257,0.9274715744930296,1.4979545372428231,0.0001653384866823,90
-0.0592311786750883,1.1426422543792434,1.4777753405954606,-0.0002556903386393,90
-0.0559414046137811,0.8858290260657703,1.502925988712665,2.80431895994665e-05,90
-0.0517299366309315,1.1011604484001791,1.4817555125992632,-8.33325665422005e-05,90
-0.048531647734804,0.8441341166354854,1.5076928613292595,0.0003190217061844,90
-0.0442399523258101,1.0596549743409356,1.4858072308909414,-0.0001963953498341,90
-0.0367112319753632,1.0181646772053772,1.490330322770418,4.631213562778652e-05,90
-0.0327217383994272,1.2332392173462834,1.4701331923965375,1.63014764652733e-05,90
-0.0292340337802674,0.9766603893355434,1.494555568116814,-0.0001442105570605,90
-0.0251328519858696,1.1916935391133112,1.4743130027647458,-6.433892331270119e-05,90
-0.0217247002116087,0.9350753595346466,1.4994098672531506,0.0003241256068898,90
-0.0176294508221373,1.1501673251893954,1.4788692582698522,-8.398681936091362e-05,90
-0.0142319219341328,0.8934328111073875,1.504381318722992,-2.012027060133148e-05,90
-0.0101282087779806,1.1086855192103315,1.4828494302736548,-0.0001967185780957,90
-0.0025978340054759,1.0672460794958702,1.487118280757523,-3.012993061771857e-05,90
0.0049308863449708,1.0257557823603118,1.4916413726369997,-8.675810235719145e-05,90
0.0125373673645857,0.9841731138080692,1.496612587678456,0.0002959333978439,90
0.0165004178821279,1.1993311678853145,1.4751224063710664,-5.538404702973288e-05,90
0.0200467009332445,0.9425880840071724,1.5014668868147925,1.6105908790350898e-05,90
0.0240038190458601,1.1578049539613984,1.4796786618761728,-2.793424560033897e-06,90
0.0317072183279249,1.1163021184044857,1.4847319388057252,0.0003443473197844,90
0.0392375931004296,1.0748626786900246,1.4890007892895936,1.527461553890025e-05,90
0.0467618261518756,1.033348637343537,1.493350894495542,0.0004354780792039,90
0.0543683071714905,0.9917659687912944,1.4983221095369983,9.011743830447672e-05,90
0.0658601677052469,1.165393889810054,1.482018089695473,0.0006832129631915,90
0.0735635669873117,1.1238910542531415,1.487071366625026,-0.0002516686254841,90
0.0811019194220976,1.082360769435073,1.491200853308571,0.0002166971627742,90
0.0886261524735436,1.0408467280885851,1.4955509585145197,-0.000247735000866,90
0.1152384319445816,1.131374520236346,1.488591195323229,1.3112194389139352e-05,90
0.1227767843793675,1.0898442354182776,1.492720682006774,-0.0001619060851936,90
-0.5298057087785508,0.886076131389687,1.4835911775911068,-0.0002186937048211,120
-0.5224177691112164,0.8446946397442386,1.4868629303162355,6.4443573938310905e-06,120
-0.4953359566107933,0.9349363542715264,1.483042999643106,-0.0001733075231117,120
-0.4880515207290509,0.8935026585639543,1.4853168550982696,-0.0001250607142394,120
-0.4806635810617164,0.852121166918506,1.4885886078233983,-0.0003547485861137,120
-0.4732882595995832,0.8107350343117277,1.4919602754890728,-0.0001239258692239,120
-0.46104398430153,0.9841747817339954,1.4787721226768378,0.0008294576885711,120
-0.4535832815489191,0.9424547193295918,1.4852673428754084,-0.0002881929260597,120
-0.4462988456671767,0.9010210236220196,1.4875411983305715,-8.535929273722348e-05,120
-0.438921504113324,0.8595012435953653,1.490302104409853,3.7085995120422766e-05,120
-0.4315461826511907,0.818115110988587,1.493673772075527,-0.0002807068726595,120
-0.4269216726062129,1.033439491540232,1.472889651736026,-0.0002547779786451,120
-0.4240933775084385,0.7765912608759655,1.497469194308743,0.0003981008653156,120
-0.4194819504837703,0.9920054464949032,1.47664334069442,-0.0001988576183106,120
-0.4120212477311594,0.9502853840904996,1.4831385608929906,0.0007040329173234,120
-0.4045183582181888,0.9085784599293476,1.4887632015800971,-0.0002528956608823,120
-0.3971410166643361,0.8670586799026934,1.491524107659378,1.5386742026050892e-05,120
-0.3927586570918993,1.0823807883463643,1.4713744801851678,-0.0003028691171369,120
-0.3897012882973332,0.8254583076182147,1.4952441117622592,6.29597556885339e-05,120
-0.385341641098777,1.0408808730340962,1.4743390442592097,-3.669772457828846e-05,120
-0.382248483154581,0.7839344575055932,1.4990395339954752,-0.0001179279525346,120
-0.3779019189763343,0.9994468279887674,1.478092733217604,-0.0004129259660244,120
-0.3750456348910466,0.7426197945253001,1.5021673318623892,-0.000676324947004,120
-0.3704337992579724,0.957983003098734,1.4816770539622015,1.1696624746482254e-05,120
-0.3629309097450017,0.916276078937582,1.4873016946493085,0.0002000669140764,120
-0.3586098580477213,1.1313820797909062,1.469599242754857,-0.0001450728666464,120
-0.3553781997956434,0.8744747522626528,1.493350285380139,0.0002836134426122,120
-0.3510927454975566,1.089831794153981,1.473693358281234,-1.891764678058766e-05,120
-0.3479384714286404,0.8328743799781742,1.4970702894830203,-0.0002677784494992,120
-0.3436757295044343,1.0483318788417126,1.476657922355276,-0.0002001693850346,120
-0.3405672397762709,0.7916145615177235,1.500056454694264,-0.0003511122643991,120
-0.3362216785330668,1.0068321006709198,1.4803489469295403,0.0001740778130598,120
-0.3333643915127365,0.7502998985374304,1.5031842525611778,2.1644408102899915e-05,120
-0.3287535588147048,0.9653682757808866,1.4839332676741384,-0.0002790065931028,120
-0.3259835261207144,0.708728118414792,1.507752556750144,0.0005322487556094,120
-0.3244925284012255,1.1804909255703404,1.466154568327286,-6.281099076161506e-05,120
-0.3212807288207432,0.9239021258239176,1.487566673176148,0.0001946166857762,120
-0.3169286660758432,1.1389437368316049,1.4702382151460012,-1.262926125478181e-05,120
-0.3137280188713849,0.8821007991489884,1.4936152639069789,0.000450748780264,120
-0.3094115535256786,1.0973934511946797,1.4743323306723783,-3.2604120259668856e-06,120
-0.3063446449894526,0.8406012020786455,1.4978541616410148,-0.0006965709434828,120
-0.3019211971363769,1.0558169277287084,1.4784216103376422,-2.758567959684072e-05,120
-0.298973413337083,0.7993413836181948,1.5008403268522583,-0.0001176284900893,120
-0.2944671461650093,1.0143171495579155,1.4821126349119065,-0.0001283748356223,120
-0.2916003435331848,0.757729397608162,1.5055322007106469,-4.321827513532883e-05,120
-0.2903819284091338,1.2296174655430034,1.4625909995974906,-0.0001096177105614,120
-0.2869908975705009,0.9726492721140892,1.4869790468985384,0.0004290306755729,120
-0.2842194781411628,0.7161576174855236,1.5101005048996128,-0.0002054904757803,120
-0.2828173711781752,1.1880708718089923,1.466574393488443,-1.101960849685113e-05,120
-0.2795180675765392,0.9311831221571204,1.4906124524005482,-0.0005141436085979,120
-0.276823229464861,0.6745360486285676,1.5150720252868377,0.0001258533284215,120
-0.2752535088527928,1.146523683070257,1.4706580403071583,-9.521812222423875e-05,120
-0.2721510978952551,0.8897243412492282,1.49437628140546,0.0002793697695551,120
-0.2677021163238203,1.1049710228047722,1.4747559453684087,-2.323398763807993e-05,120
-0.2647677240133228,0.8482247441788853,1.498615179139496,-0.0004553371775277,120
-0.2602117599345186,1.0633944993388011,1.4788452250336726,1.2333925763351183e-05,120
-0.2573781148172688,0.8066811733826754,1.5027792718249002,0.0003216453023341,120
-0.2562806600513673,1.2787647435449645,1.459979418335868,-0.0001188889509145,120
-0.2526734511393702,1.0215817192362762,1.4861431629476003,0.0011201741359527,120
-0.2500050450133706,0.7650691873726427,1.5074711456832888,-0.000294511280307,120
-0.2487134188233389,1.2371599613161788,1.463058633783041,1.1186323548635637e-05,120
-0.2451972025448617,0.97991384179245,1.4910095749342327,-0.0002695101462035,120
-0.2425441043960818,0.723557397013902,1.5119075468704546,0.0002922824619547,120
-0.2411488615923802,1.195613367582168,1.4670420276739933,-0.0001372432188566,120
-0.2379193757347434,0.938458494202944,1.4937761418884326,-4.168197687393765e-05,120
-0.23514785571978,0.6819358281569459,1.5168790672576793,8.468301350178509e-06,120
-0.2335457492618209,1.1541383985619305,1.4710300636013272,-5.8021798177640416e-06,120
-0.2305524060534593,0.8969997132950518,1.4975399708933443,-0.0003665483806678,120
-0.2277423596123909,0.6402530864298056,1.521616451124611,0.0003270139067031,120
-0.2259943567328484,1.112585738296446,1.4751279686625778,6.17797421233468e-05,120
-0.2229718315993173,0.8553115939630271,1.5023595694230605,0.0008317489332663,120
-0.2222105011640001,1.3278078404710634,1.4570467269213303,-0.0002728380050209,120
-0.2185167139127546,1.0710125406401851,1.4793281788996409,-8.76029876006254e-05,120
-0.2155822224032634,0.8137680231668174,1.506523662108465,-0.0003899197080878,120
-0.2146124278528631,1.2863129726163,1.4610862390692985,1.6889650719636995e-05,120
-0.2109784051176062,1.0291997605376602,1.4866261168135688,0.0010677088909034,120
-0.2082089896573671,0.7725351043079761,1.5089448389177966,5.501455260091548e-05,120
-0.2070451866248347,1.2447081903875143,1.464165454516472,-0.0001653290481937,120
-0.203649386336659,0.9873163031808608,1.4947178955543716,-0.0002007015078884,120
-0.2007480490400783,0.7310233139492354,1.5133812401049624,7.829135108101265e-05,120
-0.1994531151883792,1.2032720305237907,1.4684232359258125,6.102660903810342e-05,120
-0.1963715595265407,0.9458609555913547,1.4974844625085717,-0.000358567780017,120
-0.1933520987550747,0.6893462562440746,1.5182484447779492,0.0002159810785305,120
-0.1918500028578199,1.161797061503553,1.472411271853146,-0.0001333357207682,120
-0.1886360330083976,0.9041566567716204,1.5020716259039832,0.0013198359703838,120
-0.1859466026476856,0.6476635145169343,1.522985828644881,6.119992793883477e-05,120
-0.1842971466349137,1.120184856297231,1.4762686418704805,0.0001074879531045,120
-0.1810554585542557,0.8624685374395957,1.5068912244336996,-0.0002118409467861,120
-0.1804687692290245,1.3354303017625029,1.4576187543537311,4.652992685403451e-05,120
-0.1768195038148198,1.0786116586409706,1.4804688521075435,-8.638028496502081e-05,120
-0.1737856610762653,0.821361153246144,1.5073826183362913,-0.0006637050183022,120
-0.1728706959178874,1.2939354339077394,1.4616582665016993,0.0001239012594484,120
-0.1693100140716156,1.0370568198476655,1.484427815488664,9.376585600997384e-05,120
-0.166412428330369,0.7801282343873027,1.509803795145623,-2.7584191605943557e-05,120
-0.1653104000434199,1.2523665339540786,1.4654300384474366,2.1193732739614723e-05,120
-0.1619809952906684,0.995173362490866,1.492519594229467,0.0015613204312223,120
-0.158943007283042,0.7385128204553457,1.5147428525632904,0.0002558770632982,120
-0.1577183286069645,1.210930374090355,1.4696878198567769,-7.97268986326427e-05,120
-0.1547075487302932,0.9531432116169392,1.5023403405830875,0.000576440537186,120
-0.1515470569980384,0.6968357627501849,1.5196100572362772,0.0001492868521188,120
-0.1501693721665905,1.1693465176024636,1.4735593025131155,5.892173272482176e-05,120
-0.14697202221215,0.9114389127972048,1.5069275039784995,-0.0004550933064732,120
-0.1426165159436843,1.1277343123961412,1.47741667253045,-3.940204285432514e-05,120
-0.139423357701669,0.8703682813349919,1.5056978573972502,-0.0010307793058469,120
-0.1350904746077532,1.0861853719061672,1.4816362012140765,-2.319389635567493e-06,120
-0.1321535602236787,0.8292608971415402,1.506189251299842,4.064589252287393e-05,120
-0.1311038568357756,1.301573581675652,1.4624637234374367,7.135347369362915e-05,120
-0.1275809848645489,1.044630533112862,1.485595164595197,-3.956018408973056e-05,120
-0.1246425321062359,0.7875755692590509,1.511522774205199,0.0003483916140635,120
-0.1235435609613081,1.2600046817219912,1.466235495383174,-0.0001181027591165,120
-0.1200831962964061,1.003018071251133,1.4899077252321784,0.0001053664604806,120
-0.1171731110589089,0.7459601553270939,1.5164618316228669,-7.084854606546204e-05,120
-0.1159279322564469,1.2184480938505582,1.470287198667566,0.0001902144843216,120
-0.1128097497360309,0.9609879203772062,1.4997284715857992,0.0024287690244629,120
-0.108378975816073,1.1768642373626663,1.474158681323905,-1.6100684875244853e-05,120
-0.1053590403978119,0.9194398620183744,1.5043142740009154,-0.0002036867980579,120
-0.1008647921479199,1.1353241279064146,1.4781808817363875,0.0001084300165839,120
-0.0978103758873309,0.8783692305561617,1.5030846274196663,-2.0685759814710603e-05,120
-0.0933387508119888,1.09377518741644,1.482400410420014,5.530242210324832e-06,120
-0.0903363224553418,0.8367349946940517,1.5078902347757668,0.0005348652888423,120
-0.0858683307471337,1.052209442436434,1.486706678876479,5.115004846933252e-05,120
-0.082825294337899,0.7950496668115624,1.513223757681124,7.245058719160258e-05,120
-0.0818204684012224,1.2675778804266131,1.4671572707293064,4.209756833715994e-05,120
-0.078370542178991,1.010596980574705,1.4910192395134598,5.155190848511737e-05,120
-0.0742048396963612,1.22602129255518,1.4712089740136984,-0.0001005389843144,120
-0.0708507858366268,0.9690127656540332,1.495575345432261,9.988298434269322e-05,120
-0.0666102132816815,1.1844568311404662,1.4752621868151987,1.6791249905175054e-05,120
-0.0634000764984078,0.9274647072952016,1.5001611478473769,7.452620543504929e-05,120
-0.0590960296135285,1.1429167216842138,1.4792843872276813,-5.190212773836106e-05,120
-0.055860432853317,0.885828994090915,1.5047410580552731,0.0003435831066872,120
-0.0515956492136417,1.1012924438086702,1.4834085438030429,0.000107372937485,120
-0.0483863794213278,0.8441947582288049,1.5095466654113738,0.0001745965437345,120
-0.0441252291487866,1.0597266988286642,1.4877148122595074,-9.492703254324052e-05,120
-0.0364825812296823,1.0181716462051318,1.492721011227917,0.000518035560824,120
-0.0325269726637312,1.2336067674398343,1.4719151819171574,6.927220035773951e-05,120
-0.0289628248873182,0.9765874312844598,1.4972771171467176,5.169578700373045e-05,120
-0.0249323462490515,1.1920423060251206,1.4759683947186577,-8.710686686040636e-05,120
-0.0214997427329385,0.9350586585530668,1.5013946235897044,0.0002708061059783,120
-0.0173867447456016,1.150479548803341,1.4807292726435706,0.000106294743465,120
-0.0139600990878477,0.8934229453487803,1.505974533797601,0.0001822536843318,120
-0.0098863643457149,1.1088552709277972,1.4848534292189322,-7.436734446031323e-07,120
-0.002155185185683,1.06731719234428,1.4894834261608465,0.0004931324833774,120
0.0054874627334212,1.0257621397207477,1.494489625129256,0.0001638627451268,120
0.012913010179001,0.984176722257847,1.4988255627429203,3.489568577239033e-05,120
0.0167609277981256,1.199625633466113,1.4766181582296274,3.490293919363591e-05,120
0.0203760923333807,0.942647949526454,1.502943069185907,6.298545764706065e-06,120
0.0243065293015754,1.1580628762443337,1.4813790361545405,6.0962740453821e-05,120
0.0320111570128334,1.1165592443289332,1.48634096572928,0.0002647200249105,120
0.0397423361728653,1.0750211657454158,1.4909709626711942,4.1440273377518766e-05,120
0.0472711558833062,1.0334557189894742,1.4954141864651769,-6.970670500746484e-05,120
0.0546967033288861,0.9918703015265736,1.4997501240788411,0.0001785587209737,120
0.0662944160879463,1.1656044038839006,1.4833492812074334,0.0009448768353121,120
0.0739990437992044,1.1241007719685003,1.4883112107821723,-0.0001954557031798,120
0.0814338001769421,1.0825683018984409,1.4921690592536851,0.0002698747741741,120
0.088962619887383,1.0410028551424992,1.4966122830476678,-0.0002083903921849,120
0.1157274321040574,1.1315002920699069,1.489670636059196,-9.917553194634804e-05,120
0.1231621884817951,1.0899678219998474,1.4935284845307089,-0.0001780393719989,120
-0.5300959165193582,0.8858520393645348,1.4838539182767565,-0.0001616671863734,150
-0.5226976402030855,0.8444062452576175,1.4870869961518962,0.0001440354454251,150
-0.49559103122152,0.934667290467839,1.4831359388863468,-0.0002556494428712,150
-0.4882295939723362,0.8932591603271718,1.485334019622408,-1.3299502645315596e-05,150
-0.4808313176560636,0.8518133662202543,1.4885670974975476,-0.0002100008250198,150
-0.4733970699058595,0.8103996190134614,1.4920554925184324,5.127360888419752e-05,150
-0.4612875204467993,0.9839484289760518,1.4788676751979462,0.0009873483788882,150
-0.453716575303559,0.9420991114183526,1.485457057527665,-3.1854423963306733e-06,150
-0.4463551380543753,0.9006909812776851,1.4876551382637264,-0.000136225003006,150
-0.4389850966059597,0.8592001183387676,1.4901055272614645,0.0001435004574157,150
-0.4315508488557555,0.8177863711319747,1.493593922282349,-0.0002993954477737,150
-0.4271665197646065,1.0332769548249718,1.4732053424582348,-0.0003351587959932,150
-0.4241353325017596,0.7763125350717096,1.4970567075629486,0.000176923085649,150
-0.4195505922751757,0.9917407793101568,1.4772000568157762,0.0002639872286758,150
-0.4119796471319354,0.9498914617524574,1.483789439145495,0.0006691870096817,150
-0.4044329186494287,0.9081320950866424,1.4891837328774329,-4.775974946044648e-05,150
-0.3970628772010131,0.8666412321477248,1.4916341218751707,-3.306829308487996e-05,150
-0.3929290171677699,1.0822117050655888,1.4719439825672491,-0.0001658343404736,150
-0.3896265853640804,0.8250890683501566,1.4951026449136524,0.0002693099952123,150
-0.3854328567674715,1.0406352611266452,1.4748979384662992,0.0003328722790515,150
-0.3822110690100845,0.7836152322898915,1.498565430194252,-0.0001373154571618,150
-0.3778169292780408,0.99909908561183,1.4788926528238406,-0.0003327421117078,150
-0.3749051483605135,0.7422369107001908,1.5017751631587553,-5.959299604055973e-05,150
-0.3702501569630624,0.957572249646921,1.482714995434327,0.0002090516147607,150
-0.3627034284805557,0.915812882981106,1.4881092891662646,0.0002628187392368,150
-0.3586564947720162,1.1312639274037783,1.4703990678063268,-7.601190410461145e-05,150
-0.3551367984229766,0.873962404481181,1.493774086800089,0.0003973885000073,150
-0.3510998401295043,1.0895998249220678,1.4744874254759104,0.000202851620802,150
-0.347700506586044,0.8324102406836127,1.4972426098385707,-0.0002981643299359,150
-0.3436036797292059,1.048023380983124,1.4774413813749605,-0.0002244703966601,150
-0.3402325977921975,0.7910525686622927,1.500318604456328,0.0001544381885379,150
-0.3360575660868441,1.0064567810150378,1.4810569845430042,0.0003996485605049,150
-0.3329266771426264,0.7496742470725921,1.5035283374208317,-7.275254969515976e-05,150
-0.3284907937718658,0.9649299450501284,1.4848793271534906,-0.0003062065683009,150
-0.3255591700274705,0.7081816602631614,1.5078050731921335,0.0006097883034509,150
-0.3244364321151738,1.1804734041893898,1.4669366667667658,0.0001544920614546,150
-0.3209546429775879,0.9233822777371724,1.488406179914776,0.0003132729580853,150
-0.3168691100107615,1.138821085060662,1.4709462235128234,0.0001270817497806,150
